id	filename	md5	size	state
01a0a249-0ff2-492f-bab7-20121922906b	TCGA-77-8138-01Z-00-DX1.fac6dcf9-7367-4345-a764-38e5471763c0.svs	ef9300795780514be4493bef3bf9e01c	1425469791	released
35b59dea-86f1-498d-8978-df5b6df164af	TCGA-43-5668-01Z-00-DX1.0d024872-fbcc-4e91-948b-acc96a00d5eb.svs	db68f6c7ef66046e4c63d0726b66ce58	312340193	released
dc830c85-c223-4df2-ab27-a168aa62a05d	TCGA-22-5472-11A-01-TS1.06b7b21e-715d-43c6-816c-605018802020.svs	8692b6026d56f31a1f0244e532abf231	97063341	released
444fe15e-d8fe-4a97-9ebf-03e4436ec96a	TCGA-18-3407-01A-01-TS1.eb6d8014-eaf9-4679-955f-8ad4c5205850.svs	fbdd54c05c17128926b20633c6c1644e	24172817	released
c633b267-5ac8-4056-a0e1-672ffec6838c	TCGA-60-2698-11A-01-TS1.62912c2a-8e5d-4cbe-861c-fdb18b63aa56.svs	dfa962fb18be9cb80523ca259ac16f55	36146969	released
0ea9adec-94a4-49de-af60-df054d6d3844	TCGA-60-2697-01Z-00-DX1.e11a5b5b-c4be-4fe1-b7db-08879e55d552.svs	dc32b4d1983c02b2dd342271d6c47088	1083098753	released
b4ba1f09-452a-4799-ae49-d56a8bc7bfc4	TCGA-39-5039-01A-01-BS1.ca14c761-f834-4288-af52-1f32faace0e2.svs	91f9233e9a133ea6b9b26bb2e9a2b4d9	229202231	released
1f53b04a-2195-4b4f-bc7e-6d8fa7c85cc2	TCGA-21-1078-01A-01-BS1.56710efa-243b-4705-a846-ffae51499325.svs	b3dbeecd8bfd78b5036a1376bf22ef08	196891967	released
2fd6bcbd-8006-452d-8767-d0af6fdf65bd	TCGA-18-3416-11A-01-BS1.3c05b988-8eb1-4dd6-811f-e77747e164c4.svs	ba837fd46c2e44040747ef2c307c70ce	45289497	released
50325f01-abad-4b22-b306-ebec2a50d9a4	TCGA-43-7658-01A-01-TS1.c3da8f39-5f36-4eb6-8cd5-abd54f33f5da.svs	8367bb7ecbc01556f3e6c07ea489e82f	142835821	released
629ec8b3-583e-442d-929f-e04947d375e5	TCGA-22-1000-01Z-00-DX1.D2ACF3D3-6187-49A1-ABBC-8D8E611EEE55.svs	90045fbd6bc33a5275c8e128dc13bcd8	1374743991	released
2abdae5c-8432-4ff9-8c03-53bed9d00945	TCGA-21-1083-01A-01-TS1.3badda7d-d569-4e48-8a2c-65085399e24a.svs	6330e6957e2bd1cad9f2a97448377af9	161146109	released
ae3439ad-51ca-469c-92e6-c3f7df9dec6f	TCGA-33-6737-01A-01-BS1.5719c663-5369-4bb1-9a9b-7be322d7d622.svs	a435be9965670f3c5c0c43110a592f48	100775755	released
604224ff-3b13-4ab3-8510-3071942e3ef3	TCGA-43-2578-11A-01-TS1.73e857c6-cbcf-43c4-9333-c7d994a6edfc.svs	cc86179c8adc57c648e068ac7d1b915a	154074953	released
4153556b-06d2-42a1-971c-c9fad5b1029b	TCGA-21-1081-01A-01-BS1.6446a1fd-2fba-4f1f-b2d6-e6f1735f0faf.svs	bf74820ab6badb789266cc60836995dd	381602939	released
d9e73c24-a0a2-487e-aecf-38541154f4f7	TCGA-60-2715-11A-01-TS1.267cb129-3ce8-440b-bf92-6453da213785.svs	6479921f06fb67b21bd65068c85b73b6	32716063	released
48e79d15-20aa-4ca7-8cc8-86dd6c04f9f3	TCGA-18-5595-11A-01-TS1.63f4fd71-cd1e-448d-8d0a-6d65c9b171c9.svs	3e07f14f9f5662c8f99c309f2968a073	35319963	released
b14988da-d0e8-482d-9f28-e7203c60fe4e	TCGA-33-4532-01A-01-BS1.c0075942-9df4-4db4-bad1-0e0c58f7178b.svs	3604cb22febce1dd9c8aa72a0d6f7c8b	135060415	released
22c2afe1-4db0-4b16-b0b7-524764056c3b	TCGA-18-4083-01A-01-BS1.4843bd2a-7f8d-41d7-98dc-f8d7bcbc0843.svs	1985a8989d46299ee234c26d43c70dd7	54266445	released
c5552ac1-4cc7-4523-80c9-1adf7bd873d2	TCGA-O2-A52S-01A-01-TS1.5A03BB86-B773-4E93-8644-F9FD14DCF805.svs	1ae7d58085e23934cff341e034d28c6f	314160995	released
9f78624e-3f28-4cae-b419-f433b8a825d3	TCGA-18-3410-01Z-00-DX1.DB186D75-4AEE-4E1B-83D5-5A1970F03581.svs	cc62ede827836bf574f095326ddd4846	811516118	released
73c69d24-6f9e-44e2-bfe5-a608d4cf5c27	TCGA-22-1017-01Z-00-DX1.9562FE79-A261-42D3-B394-F3E0E2FF7DDA.svs	de53882038934cf5103bf32a33eabfa1	968152543	released
d5d00824-8f67-4a9d-b772-71569d3659c5	TCGA-18-3406-01Z-00-DX1.8D07F006-425C-4724-BBB3-5BA099401234.svs	7fbbdf8136f2128a4b589c8000368003	946533236	released
f811002b-37af-4d7a-8319-27f88828e051	TCGA-56-8623-01A-01-TS1.6fff660b-7b72-42f4-bb3d-5409e554d1ed.svs	0b56bb17e0ce8df9ca0c5d2714e55bbe	104976373	released
f7464833-5630-49af-a98e-1a313a9d1508	TCGA-94-7557-01Z-00-DX1.ac61f900-6f9f-44eb-91ad-98c98af8b741.svs	549c12267e6592e17375c8c41477b9b4	170744671	released
5fe79b00-2caa-4b97-8f80-810a62e54dc4	TCGA-33-AASI-11A-01-TS1.08383F32-58D6-4E2B-AC9E-8C0D11DA434B.svs	6d8a9efcd6b37835309ccd5fc13cc593	60873087	released
2298aebf-c02a-42d6-8d1a-c8f5ae885d6f	TCGA-33-4566-01A-01-TS1.dbd94f8b-163a-46b0-9a9f-575b7ab42a2b.svs	7cf7016c71c1adbd59caa56c703c7745	318475291	released
283b88fe-2b81-4b25-a1e0-0ba5f9b9f101	TCGA-34-5241-01Z-00-DX1.7abc4737-9a9c-4270-8297-58ea167cea63.svs	d5923296353640a91ae9e46cced1cef4	822982383	released
e94391ae-8096-4241-8b26-a52d87a8c796	TCGA-85-6798-01Z-00-DX1.c8ca3a56-b337-4345-b55a-83b0ae9a75f0.svs	37ea246782a32d5f671e077d5f345a43	777954915	released
0a3ae712-28d7-489e-a08a-9d51c387bf24	TCGA-85-8277-01A-01-TS1.e48a2952-c006-4ee5-94e2-348453cde039.svs	f1d1a8e6f392b3d05afb64fb173b0f2d	67411841	released
f3c8d73d-faa7-4834-8d0e-0798159765e4	TCGA-22-4591-01A-01-TS1.b221f536-6066-45c3-b483-f88200b71fc8.svs	cccd8ba518ae4245af341caa2dfb4384	123911049	released
02dfb857-d874-4b6c-a131-79f614b819e8	TCGA-34-2608-01A-02-BS2.cfbb4f61-7dc7-4fab-8669-984cc6c5ea75.svs	fb280a74ced4513e2cb5de3a38bfcc87	211246949	released
1f8dc0e5-77da-43aa-84f5-6b7e5eca663b	TCGA-33-AASB-01Z-00-DX1.7AAF5628-3B4D-4230-8375-AB1A51054466.svs	a1d6c85268156a075a801eb02b748dbe	1149205027	released
757fab61-f446-48f5-8bee-e9b20abec7ab	TCGA-77-6845-01A-01-TS1.80ba6d02-c3f4-4e73-88bb-2f199e2b0bad.svs	8c35466e8fdc08fe9d42fb9698520e72	264107139	released
d6423d52-3390-473d-b2ba-d659180d5d66	TCGA-66-2773-01A-01-BS1.cd42cc4f-3973-41e8-a64e-755015e11bb0.svs	a220911cff8c948fbf8aba0927471483	135669475	released
7a68199a-d401-49a1-8e85-518127cdc177	TCGA-52-7811-01A-01-TS1.2d5f42ca-3a7a-4a10-8904-66f47bbe7cbf.svs	119d6788679b3ba924be44ab3e2d7a73	54182643	released
81f3b18b-53d6-466b-b78c-59515334acad	TCGA-58-8386-01A-01-TS1.b88cbe55-edd8-4569-9e37-64b783dc8956.svs	8090100c2627c67d57372e03dabc7eaf	365633915	released
3d5ec752-09fb-427c-bf74-40fd7d6030bb	TCGA-85-8666-01A-01-BS1.58c37682-fd2b-4e4f-a636-62b81f61d6ff.svs	7d238a2d23c21a7dd3da85abc796c354	2475219271	released
b0e47fcd-2168-40f0-8f1c-d08dc17b1c62	TCGA-56-7223-01Z-00-DX1.dd01c478-6dfa-4757-85fd-d956d70ec372.svs	ba9f6b7305baed09dbcc5f83aa6a9661	828834095	released
003a34f3-fb8d-4cc6-aa0b-013d7c0aa34b	TCGA-33-4586-11A-01-TS1.b34fae7a-c25e-494b-a9a9-f97157a133c9.svs	ef799a0d5bd53513cb779bc858af5ce1	135049343	released
f19330d7-c859-4d03-a5e5-16570ed5c23f	TCGA-77-8140-01A-01-BS1.95b7cc33-2b7a-45c8-8379-f41e09b604a2.svs	3ac0c7e849e89b9551d3e90fdce87184	50628989	released
3b9fe99a-cba0-463f-8aff-d0f3b0d21746	TCGA-60-2704-01A-01-BS1.a014ebb5-3532-4c7a-8730-d3020a1f6a93.svs	ee1803f67f0af0ecfd81ba6288669701	523583597	released
16167a7e-2158-423f-96c2-55e911915d5a	TCGA-33-4587-01A-01-BS1.cccc679f-46ee-47c2-a350-aa2c279d3430.svs	caac34d05823bb992877e139b840081b	35441515	released
6661a25a-64f2-4362-bbf6-61883fd80f81	TCGA-NC-A5HQ-01Z-00-DX1.E7FA7F88-2B81-4EBD-8A48-883BD6953428.svs	139e2474a485d6ad3b43936977e167a2	2389276927	released
d74ecfbc-be88-47ca-a277-8bd0a4fb91c7	TCGA-22-5491-01Z-00-DX1.19908BEC-3DDA-4BCD-9EB1-0D2C4A1E5110.svs	5f0074b0dc6c9fb7153e2eb2749bdfa0	1716947781	released
497a5d0d-94a5-42d4-83b8-322cc5578917	TCGA-85-8584-01A-01-TS1.2efb82b2-c4b9-43cc-8508-6a3faa8be1a0.svs	d20d16fd2c0c41472bf67927726d32f8	194049031	released
7701f57e-f2c2-4731-9d52-c98c2b84c891	TCGA-NC-A5HF-01A-01-TS1.645E44C8-5848-4380-89D8-9EE5F799B644.svs	474edcaab53bdea5b369b2fc181e02b4	240519861	released
2bf4ea1f-dad8-4a28-9873-091305323648	TCGA-22-1012-01A-01-BS1.5687d101-95c6-4b8f-a7d3-a44bd241bb17.svs	4a0c93263fa19f1b8352c39ed1af2da5	153547167	released
d4072385-1c67-420f-8795-64d97aa05d88	TCGA-77-8131-01A-01-TS1.64318550-b4c0-49d8-b9ec-c37b7d417dc6.svs	13a38116186fb590c7de837e478938d7	76786251	released
b1bb76d0-fd93-40b8-addf-e0538e998142	TCGA-85-A50M-01A-02-TSB.C1119D51-07FE-4BBB-A713-78833AA64C0D.svs	c93e53f9ee98ff6ab5de1eeba8bc6918	177174209	released
1ca04dfb-a08a-4720-9f35-90e76885beda	TCGA-63-A5MU-01Z-00-DX1.C80B700E-D924-4A6F-AC8E-D9C91D452A57.svs	b5ba95e6f620914589fa2ffd265db568	234182016	released
eafb7808-433d-4614-b5aa-6fd6167e0c47	TCGA-33-A4WN-01Z-00-DX2.0AC8FFA9-BD94-4B28-8066-5430D6053432.svs	35495cf8ac3f77785d8f1bc642fd0d8c	1684529537	released
417e7c2c-da04-422d-8c35-d4232000aa80	TCGA-33-A5GW-01Z-00-DX3.7A1C5169-96C6-4ECB-81E1-1050EFE84B60.svs	542e0179dbef53b98a3c68e49a3c2dfc	1821186231	released
21afec80-fcd1-4942-8dd7-c16f0a089abe	TCGA-77-A5G7-01B-01-TS1.60CBA44D-36B7-4476-A509-1338AA1141C2.svs	370bb79b68175df0a6daacd6ddc789cd	132628365	released
