id	filename	md5	size	state
55ad36aa-6a04-48b4-a6f5-262ea3612991	TCGA-78-7162-01A-01-BS1.c4ea5644-a749-456e-a834-d1954f0cd581.svs	17b93deb6108bae5149903ffdc27db18	67194275	released
8adde210-435b-40b3-8b19-4c3b80241490	TCGA-L9-A5IP-01Z-00-DX1.E699D989-8BB8-41DF-9B95-A880858653E6.svs	f9be4c55b34e0f9ec520f90715215618	859934535	released
4210b7d7-1657-4a29-8087-8982ffbebd47	TCGA-NJ-A4YI-01Z-00-DX1.C4111D01-27BF-486F-8E0E-C8053DB16133.svs	a8ee5cc0d702d82b16f339536e6314d3	2572751699	released
90d0f9cf-19fa-4530-b183-f9312ed3540f	TCGA-62-8398-01A-01-TS1.5a4b83a1-c6de-4b08-9f81-fed7855dda3a.svs	28beb34f4a73cffeffb0d5fcb25992a0	367596333	released
68ac5f4c-ef80-4b31-8bb6-a2492fe9cd58	TCGA-MP-A4T4-01Z-00-DX1.5F72FF0B-59C0-4E95-A8C1-BF22A948F7AC.svs	68aea5baf88f43fcd7c341de176a1334	680793333	released
f03ad72b-0e5f-49b3-8a36-e47ef3710ec2	TCGA-55-8096-01A-01-TS1.d924d0f6-690d-4d72-87e3-6c7d14ef4cb7.svs	a3ee13f93595c3a107f74aca4addcc08	85476651	released
1bc263b0-fdd2-4cc9-b0be-eddd014e0d3c	TCGA-71-8520-01A-01-TS1.1ee52fdf-0a3d-47f1-a73e-fc488e353f71.svs	de8f82e7a675274a3c4c0206ea88ee94	100740325	released
0cb0dcfd-2a57-4556-89e0-848fb16c6661	TCGA-50-5930-01A-01-TS1.a03e43a6-cac8-4a5d-98bf-00079bca56f7.svs	5714d5091e998ab875d3492e79021fec	213513889	released
419389b4-2516-4244-88fa-53a0b688a039	TCGA-MP-A4TD-01A-03-TS3.678DF757-79E3-4E08-883B-8524F3C7B93F.svs	3e6be4e24a39b80e059db039c2ff73e0	374252557	released
07dc3bb4-f8c0-4850-a566-beb154fdd8b0	TCGA-L9-A443-01Z-00-DX1.9F68A13A-2865-41BF-88A7-B0DF75961C6F.svs	12060ef678f9a5aebbfe3021b0f73e4a	1722705425	released
d9a6a021-78a5-4c70-99ae-1fcb5886f177	TCGA-78-7535-01A-01-TS1.35e405f0-fc84-4049-b0a8-a99a075dac6b.svs	148effe7ccdd635df2c10c849ea6ccaf	50694727	released
3c1a0677-b600-43ac-a8dd-620963f0fbfb	TCGA-MP-A4T7-01A-01-TSA.5FF42954-1596-49E0-B739-ADCD1C58FFEA.svs	872c0c8af41effed8aba089322e3b7f2	221181901	released
8d2f9c91-6c3b-44ac-926b-cce7a567ada8	TCGA-44-7669-11A-01-TS1.999186c6-6775-41c9-9c7c-73d46ba6d2ef.svs	19c4d1ef07fca44fcbe58e4667b0c728	590485467	released
8a699e69-5f01-4fd9-bf8f-9c85cbdbfd9a	TCGA-55-7227-01Z-00-DX1.e1a9e09c-4a50-4ee5-b1e4-2c7ae34dc913.svs	54fd76a7365281b80be4f335a2772ffa	241868561	released
778a0f8c-753f-4e61-a110-55c9287fc9c2	TCGA-55-8620-01Z-00-DX1.6591EEC4-D696-4826-80BD-99BE1D99EBB8.svs	e9eec28099bcc1dbccdad762cbaf8e8a	223145406	released
7e89a4bc-bdd7-4721-8e00-79f0882359b9	TCGA-55-7816-01A-01-TS1.f5aea275-cbd5-4e77-9e1d-dadb7fd95840.svs	2825461333e6c3fa8ca0fecff1118192	214855953	released
1089f30a-3950-42e1-a926-bf720d9b3b01	TCGA-50-5068-01Z-00-DX2.0492A5C6-09CB-424B-BE20-10A1CBEA2E57.svs	8a29402213d111cd162d8f4f3a5b762f	2383213880	released
46692901-ce74-433b-a790-0db6b7b54a69	TCGA-44-4112-11A-01-BS1.9ed25a57-efd4-42c3-8a0f-d6d31c741fc6.svs	8225bd173131df122a2b014c428c75ea	194559021	released
392d72cc-9290-41c6-b856-e24e187bc7be	TCGA-49-4490-01A-01-BS1.6839a32f-4d5a-47ee-9cd6-14f3c09b92c2.svs	4600c33f31ac1eda626ea1e79690dee4	124778129	released
ada9ad2c-6d45-4159-bc1c-fa3f0b798422	TCGA-62-8394-01A-01-BS1.0f4005f6-a14a-4cc8-8ce8-62c9cfbd2e3b.svs	71773b85d44c538c82445f704e1d63c8	153071843	released
3c1aaed2-25b2-4347-8402-05566b53c9bf	TCGA-MP-A4T9-01A-01-TSA.B7A40984-AD7A-4BBD-8BEB-AF66CB6B8382.svs	dd97779e88bb7dd209c263fa3b94d678	260206029	released
a4b66023-521f-43c1-9dd5-0d630fca82e5	TCGA-55-6968-01Z-00-DX1.810e0fee-99ab-465b-8ae9-fb416e4dca3c.svs	0cd3deaff0b6052c32fc6b2840f7dad0	376581993	released
7902dc56-411c-49cf-a49e-a6c844ea76f8	TCGA-78-7161-01Z-00-DX1.646cf15a-5961-4728-b9fe-fe3fff11831f.svs	81a234e28ad29d3a1004637a261475e7	1189664033	released
6bcf7cb3-8dbe-4221-88e9-2ffb49e6d029	TCGA-MP-A4SY-01Z-00-DX1.9535274F-C850-409E-80A1-B933B2F1A110.svs	3ffa4a36d329c91a93af7266bde9631d	1324980465	released
1c71e69a-d769-4082-8d0a-2ea6480dba43	TCGA-38-4632-01Z-00-DX1.5E05F85C-53BC-4280-8E7F-8B9DECEF849F.svs	1f0b102a40c481ceb3f840406c235b05	214600715	released
0b8eacbe-5534-4158-80af-eed3850be956	TCGA-86-8075-01A-01-BS1.4aa32862-77f2-4ade-873e-57afb82c5e29.svs	1ad52afdf59dc732d0f9a60963a1b951	721142115	released
ab4994d6-99a1-4727-9112-62a33c15a3b1	TCGA-MP-A4TA-01Z-00-DX1.11DDADA4-B7A2-4216-9B18-7AD993AE12E4.svs	7aa0a66908a45bbfa264d783579ebe47	443090701	released
9c237262-ae00-462c-831b-e2d18884b895	TCGA-55-6975-11A-01-TS1.9bd5efc7-f279-4150-a410-19fb057f9df8.svs	0c7d795eb02278f941ec0300b91794c3	44614173	released
3ecf7789-d837-43fc-b354-cb6a765a4958	TCGA-78-7150-01Z-00-DX1.46e6e65c-521c-49de-b106-419dc840b235.svs	d4377efc918d472eb0bb4beb081d0bdb	1654236435	released
2cc62ceb-4bea-4663-ae3b-63a8e8c7f1f4	TCGA-78-7152-01Z-00-DX1.a04f9d84-3304-402c-9c0c-f64545c14781.svs	97c8c13ec22a91628d166b52bbf32ef1	1201515101	released
