id	filename	md5	size	state
7177eb39-cdd8-462e-afbb-84fce922f95d	TCGA-49-4506-01Z-00-DX2.81e180ae-bd9f-49cc-9a0f-297800cc7280.svs	a2a130c35c4217af5ff3fbbcd2cbf1d1	1162889305	released
f68a5b53-fa11-4aec-89ae-5475062a46e4	TCGA-86-8672-01A-01-BS1.228338a2-10cb-499c-9f8d-8a3e287a2ea4.svs	0cc91bf99835e12e2c24bff72233153c	1596418855	released
ff306126-9725-4c6e-a214-1161372f1e00	TCGA-62-A46R-01A-01-TSA.47CEC83A-9289-4A93-9F8D-95DFE5CFEF1B.svs	b9f6d7c06cbefb6d2da5b0f3150c1b4b	158985911	released
91295581-e479-4e1e-a55f-4a5ad770e43c	TCGA-49-4494-01Z-00-DX2.cac5ed0a-98c3-4d37-a4f4-9596a061836a.svs	cda4a56c2d422cc12f60f0505b354384	1318955609	released
c6f0dc24-1ff5-43f5-968a-eb952fb531e0	TCGA-50-5055-01A-01-BS1.23899b53-43e5-40b3-801f-928d6dc3dd1b.svs	63bfe396d1cc82e2afc533d74821c84f	203616093	released
9199bb83-d9fa-41e2-aca5-7dff570e3562	TCGA-38-4628-01A-01-TS1.48c71ae0-5a44-4307-8d2a-db1acfcee821.svs	5befab271b3303bebb45d80d91ea9fd2	44114709	released
464932c4-2bc8-47a9-a40b-e0178aca9e63	TCGA-05-4415-01A-02-BS2.a7e9ec2e-fda7-4d40-a58c-7d8f49868eca.svs	be24db0fc628a849e9e921fe471a61d0	149375873	released
e8b2a7fb-194e-4940-b6ad-e58fcea70447	TCGA-78-7154-01A-01-BS1.b36a441e-a09d-4bcd-ac96-8076c14add71.svs	0f89c8025afa6e478c451d550c587def	106147281	released
a2e55c0d-699a-46af-a9ce-580cc4cec60e	TCGA-62-A46O-01A-01-TSA.59B75044-364C-4C82-A389-1E3DEA0A1E89.svs	f52b9794cfe995ed29854626cf0bdde3	46003147	released
fe71350a-f717-4bdf-9345-567598ade744	TCGA-44-2666-01A-01-BS1.7df801b9-da76-40b6-8d4b-1227cef4f002.svs	91999122a5f1858a413f17ee241217a5	238686947	released
ffd0af64-11c8-48fc-8f44-dae65b49493c	TCGA-97-7938-01A-01-TS1.b8ccb4a5-0bdc-4a7c-92ef-a41bcec791a1.svs	b4a2d0bbfc05273dc0b97b9830684fb9	108989143	released
e02ed042-4a76-4951-b23d-ed313daa6e46	TCGA-50-5936-11A-01-TS1.dc9485b6-9fa9-4a76-9bee-efed42a5cbea.svs	8ae7fb8e2fb63bdfbaeeae30ca166a1b	546627401	released
c63a7e92-57a5-4890-97aa-c5559720a3b2	TCGA-50-5044-01A-01-BS1.f9008630-fcf4-45e8-82e9-71f138350114.svs	112ad5a768676da78bcbeddfe4cd5f88	285701103	released
0333d940-d6d8-448f-b4b0-b89eb9ec10a9	TCGA-78-7220-01A-01-BS1.7bc16cc3-2d90-418a-b6f8-d45012b2b082.svs	33ec34fd41a62a296ae3b932e5185489	77051335	released
be015aba-e89d-443c-89ff-3c13b102c5e4	TCGA-38-4631-01A-01-BS1.ac8b063c-37ee-4080-aa5e-d13a605dc3bd.svs	369d0f920e8a6c751033ea7990ae3bc0	59548167	released
e2db17ac-ffd4-4a49-852a-6f2e1db1080d	TCGA-95-7043-01A-01-BS1.ef0e9345-c695-481d-98f7-0bd114aef3e9.svs	d54f9a555a2d98ee75bf7f5a51207e14	44984533	released
1dd8a5ab-d817-4ae0-9372-43062e122735	TCGA-95-7562-01A-01-TS1.1ba56ba5-ecd4-4eb1-ac49-3d8108114b72.svs	d5a238dd53d4422861a8a082c1ca9812	104675847	released
1821a025-d5cf-4ee1-bfde-21fdb40a7634	TCGA-05-4396-01A-02-BS2.23cf2a72-6fe5-4fb4-91e8-fd855bfce541.svs	aecef640994ccde03f7f3b0d0521a823	142660255	released
e900d8eb-a096-4aa8-a2c0-899153e31d08	TCGA-78-7633-01A-01-BS1.da9ab57a-5c4d-4d61-b592-c794e326f134.svs	6fca75866ee4a48f843fcd9bc2170958	294540483	released
2680c247-e09a-43ca-8d51-81968f1b648c	TCGA-50-5051-01A-01-BS1.f3f92997-5cb7-477a-b819-dfc3679f488e.svs	cef592e5e728bd78529dbd442415a28e	217138883	released
f3a947cc-c9ed-40ad-8984-e12d7dca0b00	TCGA-55-6981-01A-01-BS1.7d25cfdf-bd18-4dc6-a2d5-06ea8ad83c93.svs	cae57fb5e844f33ff32cc6c1f94fed1e	78232235	released
3ee6d0e3-722a-4ec6-8dda-a6c826f46034	TCGA-55-8512-01A-01-TS1.f7ed2551-3e44-4860-8ca1-813936043602.svs	bf14a609e3677b0609aceb031d16f28f	147698477	released
df134c25-bd31-484a-84d6-1584683b3342	TCGA-75-5125-01A-01-TS1.4de89cad-8351-4954-901b-79bf24c752ad.svs	6c89710fef7f807c75a9c454b7121add	68249293	released
06c1f5a5-faa6-4fd0-9706-995716e248a9	TCGA-55-8299-01Z-00-DX1.6F652EC5-EBB8-499C-A66D-E0951FBFCAA2.svs	4653627f0f532d93e59f26be4409ea1a	419311650	released
f11ab9a7-438a-4d39-818a-8ef5346ae6e3	TCGA-75-6211-01Z-00-DX1.3E7B5948-521E-48EE-9204-80F5713ECD25.svs	a1a8e05d719ccd061d1cce58066fd73a	71373724	released
1303284b-7746-401d-9970-8e4e2422d256	TCGA-55-A4DF-01Z-00-DX1.C945E1AD-BEF4-403F-BB11-BAC831D24CDA.svs	86e6db56283c7452eea7f8229f5c2ac0	157006932	released
d931fdac-3667-4758-a084-8df37407fe71	TCGA-93-A4JO-01Z-00-DX1.314C53B6-603C-402B-8CF7-E3CE851A0A0F.svs	2a9436c1b37d31c19faf1d19376ceac4	1175592069	released
b0c58950-8526-4178-93c9-45e3739cb696	TCGA-O1-A52J-01A-01-TS1.FCFF64A7-FA65-4964-9C2C-AEE4C5E33113.svs	0c4d69e66f6dd0d6ac96dbfdf3715e3d	132696851	released
d223e31b-4563-41d3-b858-3ad171c8dc1e	TCGA-62-8402-01A-01-TS1.84b1113a-f51c-4f91-a7ac-31c347a05a6d.svs	773e0af00d1955251e0d8c530d36913d	192876011	released
6c51d17d-163e-4824-9111-ef3db1d071d4	TCGA-91-8497-01A-01-TS1.a9a993d5-72e0-400d-b5ae-ec5d0244b793.svs	a24799108984b970c12ed8bcc4ff80d3	61894321	released
2c92a057-cdb7-4fb9-8584-845a266395ae	TCGA-49-AAR9-01A-02-TSB.FE677D86-A9F3-4022-939E-24F2FBB67395.svs	60708708929477feb90295635bb41aaf	221702231	released
2b46025f-aa27-4671-adbc-9133158374d0	TCGA-55-8092-01Z-00-DX1.04e44341-c4bb-4b0b-965c-7ec83f3877a6.svs	ecc340ebb20da0c59bf8f8d89b28056a	70377473	released
